Flow Duration,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,BotNet_Label
8997913,0.0,0.33341064755793925,4498956.5,2150302.5292001357,6019450.0,2978463.0,4498956.5,2150302.5292001357,6019450.0,2978463.0,0.0,0.0,0.0,0.0,2978463.0,0.0,2978463.0,2978463.0,6019450.0,0.0,6019450.0,6019450.0,Neris
443,243792.32505643344,4514.672686230249,443.0,0.0,443.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
8903253,0.0,0.33695549255985424,4451626.5,2077893.380593071,5920919.0,2982334.0,4451626.5,2077893.380593071,5920919.0,2982334.0,0.0,0.0,0.0,0.0,2982334.0,0.0,2982334.0,2982334.0,5920919.0,0.0,5920919.0,5920919.0,Neris
9012809,0.0,0.6657192003070297,1802561.8,2686973.782263366,6008105.0,4.0,1802561.8,2686973.782263366,6008105.0,4.0,0.0,0.0,0.0,0.0,3004696.0,0.0,3004696.0,3004696.0,6008105.0,0.0,6008105.0,6008105.0,Menti
3288189,12.772988413987152,1.824712630569593,657637.8,1262648.4817470775,2910600.0,33.0,1034700.3333333331,1627453.2080389697,2910600.0,33.0,193201.0,0.0,193201.0,193201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
466,231759.6566523605,4291.845493562232,466.0,0.0,466.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
1307763,0.0,6.881980909384958,163470.37499999994,180816.7097943088,454790.0,10.0,232310.4,318411.27374874783,600971.0,10.0,580778.0,28613.783007494832,601011.0,560545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
60867434,9.282467862864072,0.18072061325930053,6086743.3999999985,18893453.397864826,59856084.0,8.0,7608429.25,21112511.058763504,59856084.0,8.0,434570.0,0.0,434570.0,434570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murlo
101515568,2.364169405031552,0.07880564683438504,14502224.0,29161586.47017151,80498239.0,1494306.0,14502224.0,29161586.47017151,80498239.0,1494306.0,0.0,0.0,0.0,0.0,4509871.5,135.0573952066306,4509967.0,4509776.0,30831941.666666664,43012277.32367085,80498239.0,5985285.0,Normal
62941,1493.4621312022366,31.775790025579514,62941.0,0.0,62941.0,62941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
30015428,0.0,0.06663239984450663,30015428.0,0.0,30015428.0,30015428.0,30015428.0,0.0,30015428.0,30015428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30015428.0,0.0,30015428.0,30015428.0,Normal
8,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murlo
8943435,0.0,0.6708831673736099,1788687.0,2625329.5807630518,6008897.0,10.0,1788687.0,2625329.5807630518,6008897.0,10.0,0.0,0.0,0.0,0.0,2934528.0,0.0,2934528.0,2934528.0,6008897.0,0.0,6008897.0,6008897.0,Virut
96836,0.0,82.61390392002974,13833.714285714286,36198.33944954881,95922.0,4.0,13833.714285714286,36198.33944954881,95922.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murlo
10263766,0.0,1.1691614949132705,933069.6363636364,2420224.219760321,8200434.0,27427.0,2047215.6,3455217.2328084237,8228096.0,501524.0,2047267.8,3455311.6486951937,8228317.0,501147.0,1032523.0,0.0,1032523.0,1032523.0,8200434.0,0.0,8200434.0,8200434.0,Neris
2135669,485.093897977636,3.277661472821865,355944.83333333326,550638.7658621273,1073311.0,6.0,530273.0,749719.8642479738,1060405.0,141.0,358462.66666666657,619306.9672087772,1073576.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
67880,0.0,29.463759575721866,67880.0,0.0,67880.0,67880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
40652,95591.85279937026,172.19325002459902,6775.333333333332,5028.42264200879,15219.0,830.0,13550.666666666664,2876.657493226007,15219.0,10229.0,8116.5,10304.667122231556,15403.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
451,184035.47671840354,4434.589800443458,451.0,0.0,451.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
5577868,0.0,0.3585599372376686,5577868.0,0.0,5577868.0,5577868.0,5577868.0,0.0,5577868.0,5577868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
5577818,0.0,0.35856315139719513,5577818.0,0.0,5577818.0,5577818.0,5577818.0,0.0,5577818.0,5577818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
3000,27666.66666666667,666.6666666666666,3000.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
61457,0.0,65.08615780138959,20485.666666666664,35314.29270611736,61263.0,19.0,30728.5,43209.17407796636,61282.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
1300,0.0,1538.4615384615383,1300.0,0.0,1300.0,1300.0,1300.0,0.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
463,179265.6587473002,4319.654427645789,463.0,0.0,463.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
1307877,0.0,6.8813810473003185,163484.625,180820.1844982527,454373.0,11.0,232337.0,318433.1292053325,600631.0,11.0,580852.0,27893.948304246933,600576.0,561128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
132,0.0,15151.515151515148,132.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1307902,0.0,6.88124951257816,163487.75,180802.89606146878,454797.0,8.0,232346.4,318461.5222429548,601051.0,8.0,580763.0,28585.49873624737,600976.0,560550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
1206041,0.0,4.1457960384431365,301510.25,527163.6831815933,1087882.0,37.0,301510.25,527163.6831815933,1087882.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
400,270000.0,5000.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
386,279792.7461139896,5181.347150259066,386.0,0.0,386.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
9,0.0,222222.22222222228,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
125466,9396.968102912344,167.37602218927842,6273.3,13562.037764521812,46820.0,24.0,13943.25,19556.18970885104,47351.0,149.0,11403.090909090908,17140.892639851318,46937.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4000,20750.0,500.0,4000.0,0.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
59427,21017.382671176398,353.3747286586905,2971.35,8546.032839400117,36784.0,25.0,7401.875,12862.932851942105,36944.0,143.0,5399.272727272727,11649.354446413836,38288.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
10543787,4.742129179961621,0.18968516719846484,10543787.0,0.0,10543787.0,10543787.0,10543787.0,0.0,10543787.0,10543787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10543787.0,0.0,10543787.0,10543787.0,Normal
30806271,12.659760085860439,0.2272264630795464,5134378.5,8847822.290216113,22738870.0,13.0,10268757.0,14506872.10885062,26864543.0,13.0,2062988.0,2913841.381272838,4123385.0,2591.0,8067401.0,0.0,8067401.0,8067401.0,22738870.0,0.0,22738870.0,22738870.0,Normal
9001049,0.0,0.3332944860093529,4500524.5,2148714.367369591,6019895.0,2981154.0,4500524.5,2148714.367369591,6019895.0,2981154.0,0.0,0.0,0.0,0.0,2981154.0,0.0,2981154.0,2981154.0,6019895.0,0.0,6019895.0,6019895.0,Neris
34366,2851.655706221265,58.19705522900539,34366.0,0.0,34366.0,34366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
110170988,6.553449443514112,0.3449183917639007,2977594.2702702708,4847027.169119867,10904858.0,208.0,6113242.611111111,5569064.2628437,11001804.0,29274.0,6113625.333333332,5474508.177465497,11030756.0,45357.0,163714.0,36156.89184343392,230880.0,125732.0,10833286.7,35927.813524869154,10904858.0,10786572.0,Normal
428,252336.4485981309,4672.897196261682,428.0,0.0,428.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
45322,0.0,88.25735845726138,15107.333333333332,25938.27144073663,45058.0,22.0,22661.0,31705.253854842416,45080.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
402,0.0,7462.686567164178,201.0,271.52900397563417,393.0,9.0,201.0,271.52900397563417,393.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
8960459,0.0,0.33480427732552537,4480229.5,2179664.4311821256,6021485.0,2938974.0,4480229.5,2179664.4311821256,6021485.0,2938974.0,0.0,0.0,0.0,0.0,2938974.0,0.0,2938974.0,2938974.0,6021485.0,0.0,6021485.0,6021485.0,Neris
168638,486.2486509564866,11.85972319406065,168638.0,0.0,168638.0,168638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
149103,3916.755531411172,13.413546340449221,149103.0,0.0,149103.0,149103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zero access
3000,27666.66666666667,666.6666666666666,3000.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
484,0.0,4132.231404958678,484.0,0.0,484.0,484.0,484.0,0.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neris
15107791,3.3095506814993665,0.13238202725997467,15107791.0,0.0,15107791.0,15107791.0,15107791.0,0.0,15107791.0,15107791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15107791.0,0.0,15107791.0,15107791.0,Normal
114130270,4.232006110210727,0.1664764308364468,6340570.555555555,10989702.84399834,46309784.0,14.0,12681141.111111112,13712670.454391176,47096214.0,14.0,12776458.374999998,14670925.061957253,47138165.0,965.0,938064.2857142857,280178.6291913989,1571062.0,802604.0,15366260.0,13653775.191820942,46309784.0,9747327.0,Normal
115013222,2.0780219512500917,0.13911444025105218,7667548.133333334,7107114.068993816,16864894.0,381215.0,14316864.625,1768110.1532347174,17284976.0,12563296.0,19105334.5,9732789.113822343,38714277.0,12637995.0,422509.0,24404.89745112648,454509.0,381215.0,13999982.875,1678664.4482808718,16864894.0,12217913.0,Normal
181,0.0,11049.723756906076,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
92881,9248.39310515606,75.36525231209828,15480.166666666664,23375.861236897064,45694.0,11.0,23020.5,32352.25655962811,45897.0,144.0,15755.666666666668,26303.15466504604,46121.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neris
80076104,1.3237407254478817,0.08741684035976575,13346017.333333336,19671399.39747367,50031318.0,8.0,20019026.0,21606111.118178453,50031326.0,31880.0,30628.0,0.0,30628.0,30628.0,0.0,0.0,0.0,0.0,26681405.333333336,20830551.26955946,50031318.0,10006644.0,Normal
1569483,0.0,3.185762445340281,392370.75,758730.0377557992,1530144.0,83.0,392370.75,758730.0377557992,1530144.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
9011685,0.0,0.665802233433592,1802337.0,2687055.869599849,6008858.0,9.0,1802337.0,2687055.869599849,6008858.0,9.0,0.0,0.0,0.0,0.0,3002818.0,0.0,3002818.0,3002818.0,6008858.0,0.0,6008858.0,6008858.0,Virut
93338744,2.6998434862161846,0.16070496941763004,6667053.142857143,13699902.528604666,47953417.0,35.0,9333874.4,15603153.893430613,47953417.0,35.0,6999464.0,4582562.277747134,11999514.0,2999605.0,1156456.0,1899979.4753375624,3350288.0,43796.0,22467344.0,18565576.228314545,47953417.0,5983159.0,Normal
25136,2824.633991088479,397.83577339274353,2792.888888888889,5314.730083561263,12212.0,20.0,6271.5,7056.585411278365,12529.0,77.0,3230.9999999999995,6104.446084617342,12385.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
1307280,0.0,6.884523590967505,163410.0,180743.5841864696,454842.0,8.0,232211.0,318284.6239586512,600973.0,8.0,580565.5,29004.813057490992,601075.0,560056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
673248,362.42216835400916,2.9706735110984366,673248.0,0.0,673248.0,673248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IRC
833,106842.73709483792,2400.960384153661,833.0,0.0,833.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
65997442,1.136407680770415,0.04545630723081661,32998721.0,31535788.64366325,55297891.0,10699551.0,32998721.0,31535788.64366325,55297891.0,10699551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32998721.0,31535788.64366325,55297891.0,10699551.0,Normal
108727,0.0,18.39469496997066,108727.0,0.0,108727.0,108727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
1307773,0.0,6.88192828571931,163471.625,180750.5925585525,454799.0,9.0,232302.4,318407.02961586765,601161.0,9.0,580736.5,28754.497256950955,601069.0,560404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
411,0.0,9732.3600973236,137.0,62.37788069500277,183.0,66.0,137.0,62.37788069500277,183.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1289689,2867.357944434666,6.2030458505887855,184241.2857142857,302630.9957978056,648287.0,143.0,324349.5,458319.0384006538,648430.0,269.0,160350.5,296928.9627868367,605313.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
110970901,2.6403318109492497,0.18022742736854952,5840573.736842105,5098890.238479969,11406786.0,330112.0,11097090.1,470131.14843069756,11820046.0,10227645.0,11088744.5,7036839.323136854,21791207.0,1013273.0,848664.2857142857,1071115.8828034922,3210549.0,330112.0,10503025.1,770914.117089208,11406786.0,8689404.0,Normal
8966519,0.0,0.669156001342327,1793303.8,2682016.943576923,6008628.0,9.0,1793303.8,2682016.943576923,6008628.0,9.0,0.0,0.0,0.0,0.0,2957882.0,0.0,2957882.0,2957882.0,6008628.0,0.0,6008628.0,6008628.0,Virut
9051192,0.0,0.6628961135726653,1810238.4,2668017.5873908326,6008549.0,9.0,1810238.4,2668017.5873908326,6008549.0,9.0,0.0,0.0,0.0,0.0,2957757.0,0.0,2957757.0,2957757.0,6008549.0,0.0,6008549.0,6008549.0,Virut
60068,0.0,33.29559832190184,60068.0,0.0,60068.0,60068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Menti
65694,3013.9738788930485,76.11045148719822,16423.5,31662.94360394603,63912.0,199.0,21898.0,36635.2712969346,64196.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neris
3003807,0.0,1.331643477760056,1001269.0,1734232.3255610825,3003788.0,9.0,1001269.0,1734232.3255610825,3003788.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
4000,27000.0,500.0,4000.0,0.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
1693,0.0,1181.334908446545,1693.0,0.0,1693.0,1693.0,1693.0,0.0,1693.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
9028388,0.0,0.3322852318708501,4514194.0,2105256.291704647,6002835.0,3025553.0,4514194.0,2105256.291704647,6002835.0,3025553.0,0.0,0.0,0.0,0.0,3025553.0,0.0,3025553.0,3025553.0,6002835.0,0.0,6002835.0,6002835.0,Neris
11088305,4.50925547231971,0.1803702188927884,11088305.0,0.0,11088305.0,11088305.0,11088305.0,0.0,11088305.0,11088305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11088305.0,0.0,11088305.0,11088305.0,Normal
460,234782.60869565216,4347.826086956522,460.0,0.0,460.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
281,0.0,7117.437722419929,281.0,0.0,281.0,281.0,281.0,0.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neris
44970394,0.0,0.11118426047145596,11242598.5,9281041.297216477,23984294.0,2997981.0,11242598.5,9281041.297216477,23984294.0,2997981.0,0.0,0.0,0.0,0.0,2997981.0,0.0,2997981.0,2997981.0,13990804.333333332,9159190.986476498,23984294.0,5995993.0,Weasel Bot
9013139,0.0,0.6656948261865261,1802627.8,2686338.891899661,6005702.0,6.0,1802627.8,2686338.891899661,6005702.0,6.0,0.0,0.0,0.0,0.0,3007431.0,0.0,3007431.0,3007431.0,6005702.0,0.0,6005702.0,6005702.0,Virut
9013212,0.0,0.6656894345767082,1802642.4,2687135.94389413,6008539.0,7.0,1802642.4,2687135.94389413,6008539.0,7.0,0.0,0.0,0.0,0.0,3004666.0,0.0,3004666.0,3004666.0,6008539.0,0.0,6008539.0,6008539.0,Menti
2239009,735.1466653327432,4.01963547265777,279876.12499999994,369324.3854884357,829775.0,7.0,706838.3333333333,662222.0678000193,1316063.0,2011.0,359217.25,376811.418848894,832087.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
91040,1384.0070298769772,21.96836555360281,91040.0,0.0,91040.0,91040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1526812,0.0,1.964878452618921,763406.0,1079261.322765715,1526559.0,253.0,763406.0,1079261.322765715,1526559.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
7937,0.0,251.984376968628,7937.0,0.0,7937.0,7937.0,7937.0,0.0,7937.0,7937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murlo
78083,2177.1704468322173,25.61376996273197,78083.0,0.0,78083.0,78083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1307218,0.0,6.884850116812958,163402.25,180737.81520656613,454819.0,10.0,232211.0,318282.4887839417,600975.0,10.0,580536.5,28929.85973868522,600993.0,560080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
581,416523.2358003442,5163.511187607573,290.5,396.6869042456531,571.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
90043275,2.3988465546149893,0.04442308434472203,30014425.0,2141.176545733677,30016896.0,30013117.0,30014425.0,2141.176545733677,30016896.0,30013117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30014425.0,2141.176545733677,30016896.0,30013117.0,Normal
668,597305.3892215571,4491.017964071856,334.0,458.2051942088828,658.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
457,181619.25601750548,4376.36761487965,457.0,0.0,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
93275956,2.7016608653145298,0.16081314674491248,6662568.285714285,13702668.5120972,47967873.0,1.0,9327595.6,15607622.326698625,47967873.0,1.0,6997152.666666666,4584027.227178777,11999007.0,2996427.0,1145118.6666666665,1916676.470456434,3358270.0,27608.0,22460150.0,18578790.85066184,47967873.0,5980835.0,Normal
1811286,1845.0979028160104,4.968845339719956,226410.75,309291.6432845266,650091.0,137.0,430119.66666666674,372412.1623166104,650307.0,137.0,290298.75,327513.1140523231,621271.0,4219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
82192,0.0,24.33326844461748,82192.0,0.0,82192.0,82192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
91092,0.0,21.955824880340753,91092.0,0.0,91092.0,91092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
11,0.0,181818.18181818182,11.0,0.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murlo
9030967,0.0,0.3321903401928055,4515483.5,2129428.7370195086,6021217.0,3009750.0,4515483.5,2129428.7370195086,6021217.0,3009750.0,0.0,0.0,0.0,0.0,3009750.0,0.0,3009750.0,3009750.0,6021217.0,0.0,6021217.0,6021217.0,Neris
86679,0.0,23.07363952052977,86679.0,0.0,86679.0,86679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
3998673,51.51709079487121,0.5001659300472932,3998673.0,0.0,3998673.0,3998673.0,3998673.0,0.0,3998673.0,3998673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
9016633,0.0,0.6654368654019743,1803326.6,2673477.839907187,6008475.0,9.0,1803326.6,2673477.839907187,6008475.0,9.0,0.0,0.0,0.0,0.0,2957301.0,0.0,2957301.0,2957301.0,6008475.0,0.0,6008475.0,6008475.0,Virut
111421201,5.088798136361858,0.3769480101008784,2717590.268292683,4253013.856256343,10846640.0,183.0,5300329.0476190485,4848447.875125941,10984465.0,90097.0,5809064.0526315775,4659364.219281467,11019322.0,886614.0,928038.7000000002,297859.1736367485,1328956.0,172682.0,10086858.1,300199.22409347136,10846640.0,9706501.0,Normal
10,0.0,200000.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
110790364,2.644634329389873,0.18052111463412107,5831071.789473685,12837056.503910778,55201192.0,202.0,11040616.7,16379259.04926455,55201192.0,49976.0,5499443.5,5610930.833157976,10960760.0,117626.0,515197.75,64643.140664084895,577600.0,432122.0,18049233.33333333,18202720.143759467,55201192.0,10252830.0,Normal
14924639,14.874731643425346,0.4020197741466309,2984927.8,2518964.469074485,6922307.0,1000241.0,2000583.0,1414453.2842642774,4000961.0,1000241.0,0.0,0.0,0.0,0.0,8002332.0,0.0,8002332.0,8002332.0,6922307.0,0.0,6922307.0,6922307.0,Normal
518,0.0,5791.505791505791,259.0,353.55339059327383,509.0,9.0,259.0,353.55339059327383,509.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virut
92681,12386.573299813339,226.5836579234148,4634.05,11836.965402700847,39352.0,24.0,11543.75,17356.04507081034,39655.0,145.0,8422.363636363636,15348.814561865856,39784.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
118891197,4.928876273320721,0.3364420664382746,3048492.2307692305,3585788.350338168,10290842.0,177.0,5404145.318181818,4256439.49217367,10291307.0,243045.0,6746677.125000001,3793969.340668211,11430449.0,566700.0,2272100.363636364,1135043.677499705,3502076.0,200.0,8536190.272727273,895698.9907342858,10290842.0,7386310.0,Normal
1,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
88392,0.0,22.626482034573264,88392.0,0.0,88392.0,88392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
404,267326.7326732673,4950.495049504952,404.0,0.0,404.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
10966654,4.559275782750143,0.18237103131000576,10966654.0,0.0,10966654.0,10966654.0,10966654.0,0.0,10966654.0,10966654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10966654.0,0.0,10966654.0,10966654.0,Normal
394,223350.2538071066,5076.142131979696,394.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Weasel Bot
13,0.0,153846.15384615384,13.0,0.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murlo
